INTV_QRT,INTV_MON,ACPTCHLD,REJ_PER,REJ_FAM,ACPT_PER,ACPT_FAM,NON_INTV,RECTYPE,SRVY_YR,LIVQRT_P,HHX,REGION,WTIA_HH,WTFA_HH,PSTRAT,PPSU
1,2,2,0,0,4,1,,10,2018,1,009286,3,2571.4,5211,102,2
1,2,,,,,,1,10,2018,1,009288,3,2628.9,0,102,43
1,1,,,,,,2,10,2018,1,009289,1,2207.3,0,112,2
1,1,0,0,0,2,1,,10,2018,1,009290,4,2790.8,3525,111,11
1,1,0,0,0,2,1,,10,2018,1,009291,1,2660,4655,148,102
1,2,0,0,0,2,1,,10,2018,5,009292,3,2498.1,3287,115,23
1,1,0,0,0,2,1,,10,2018,1,009293,2,2313.4,3547,127,26
1,3,,,,,,1,10,2018,1,009294,3,2584.9,0,141,25
1,3,2,0,0,5,1,,10,2018,1,009298,1,2413,3619,116,3
1,2,5,0,0,7,1,,10,2018,1,009302,4,2309.5,3396,111,46
1,3,0,0,0,1,1,,10,2018,1,009303,3,2581.4,3872,144,26
1,3,1,0,0,2,1,,10,2018,1,009304,1,2413,3792,116,2
1,1,0,0,0,2,1,,10,2018,1,009306,3,2588.9,4218,102,1
1,3,0,0,0,2,1,,10,2018,1,009307,2,2775.7,3123,134,14
1,2,,,,,,1,10,2018,1,009308,2,2325.9,0,146,20
1,1,1,0,0,2,1,,10,2018,1,009309,4,2552.6,3160,100,1
1,2,0,0,0,2,1,,10,2018,1,009311,1,2180.1,3722,148,60
1,1,0,0,0,1,1,,10,2018,1,009312,3,2369.8,3436,130,11
1,3,0,0,0,1,1,,10,2018,1,009313,4,2832.7,4249,151,3
1,2,2,0,0,4,1,,10,2018,1,009314,1,2314.1,4403,110,3
1,3,,,,,,1,10,2018,1,009315,3,2498,0,102,39
1,1,,,,,,1,10,2018,1,009316,4,2792.2,0,129,5
1,3,0,0,0,1,1,,10,2018,1,009317,2,2377.7,4977,137,3
1,1,1,0,0,3,1,,10,2018,1,009318,4,2552.6,3829,138,1
1,1,0,0,0,1,1,,10,2018,1,009319,3,2388.3,4033,120,21
1,1,,,,,,5,10,2018,1,009320,2,2393.1,0,117,19
1,2,,,,,,1,10,2018,1,009321,3,1021,0,132,1
1,1,1,0,0,3,1,,10,2018,1,009322,3,2432.7,4217,120,10
1,1,,,,,,1,10,2018,1,009323,1,2180.1,0,148,61
1,1,0,0,0,2,1,,10,2018,1,009324,4,2672.5,5588,143,11
1,1,1,0,0,3,1,,10,2018,1,009325,4,2809.4,3636,138,59
1,1,3,0,0,7,1,,10,2018,1,009326,4,2552.6,3454,138,3
1,1,,,,,,1,10,2018,1,009327,4,2708.5,0,114,10
1,2,,,,,,1,10,2018,98,009328,2,2237.6,0,134,7
1,3,,,,,,1,10,2018,5,009329,3,2650.7,0,103,1
1,1,,,,,,1,10,2018,5,009330,4,825.2,0,123,1
1,2,2,0,0,4,1,,10,2018,1,009331,1,2728.1,3410,125,18
1,3,,,,,,5,10,2018,1,009332,3,2388.3,0,120,21
1,2,0,0,0,2,1,,10,2018,1,009333,3,2572.1,2786,141,24
1,1,0,0,0,2,1,,10,2018,1,009335,3,975.7,1220,120,1
1,2,3,0,0,5,1,,10,2018,1,009336,1,2180.1,3270,148,61
1,1,0,0,0,1,1,,10,2018,1,009337,3,2681.3,3064,106,35
1,3,0,0,0,1,1,,10,2018,1,009338,2,2418.2,3385,109,38
1,1,0,0,0,2,1,,10,2018,1,009339,3,2276.2,4202,132,52
1,2,,,,,,1,10,2018,1,009340,3,2388.3,0,132,20
1,2,2,0,0,4,1,,10,2018,1,009341,1,2180.1,4550,110,63
1,1,,,,,,4,10,2018,1,009342,1,2180.1,0,110,62
1,1,,,,,,2,10,2018,5,009343,2,2424.5,0,109,57
1,2,0,0,0,2,1,,10,2018,1,009344,1,2314.1,5381,124,1
1,1,2,0,0,4,1,,10,2018,1,009345,4,2792.2,3490,119,3
1,3,0,0,0,1,1,,10,2018,1,009346,2,2293.3,4587,118,25
1,3,,,,,,2,10,2018,1,009347,4,2770,0,119,1
1,1,,,,,,1,10,2018,1,009348,2,2402,0,107,34
1,2,0,0,0,2,1,,10,2018,1,009349,3,2681.9,3388,150,24
1,1,0,0,0,2,1,,10,2018,1,009350,2,2298.7,3576,118,26
1,2,0,0,0,2,1,,10,2018,1,009351,1,2684.7,3741,148,101
1,1,3,0,0,5,1,,10,2018,1,009352,4,2036.2,2909,143,45
1,1,0,0,0,2,1,,10,2018,1,009353,3,2418.2,2858,115,21
1,3,2,0,0,7,1,,10,2018,1,009354,2,2377.7,4811,117,2
1,2,,,,,,2,10,2018,1,009356,2,2377.7,0,131,1
1,3,0,1,1,1,1,,10,2018,1,009358,3,2401.5,3259,121,8
1,1,2,0,0,4,1,,10,2018,1,009359,3,2668.9,3882,120,46
1,1,0,0,0,2,1,,10,2018,1,009360,3,2574.3,3402,141,26
1,2,,,,,,1,10,2018,1,009361,4,2770,0,151,6
1,1,0,0,0,2,1,,10,2018,1,009363,3,701.4,1267,132,5
1,1,0,0,0,2,1,,10,2018,1,009364,1,2405.9,2750,124,63
1,1,,,,,,5,10,2018,1,009365,2,2454.7,0,107,74
1,1,0,0,0,2,1,,10,2018,1,009367,3,2322.1,4257,122,28
1,3,0,0,0,1,1,,10,2018,1,009368,2,977,1133,109,108
1,1,2,0,0,4,1,,10,2018,1,009369,3,2681.9,4358,135,23
1,3,3,0,0,5,1,,10,2018,1,009370,4,2610.2,4760,143,35
1,2,0,0,0,3,1,,10,2018,1,009371,2,2320,3977,137,20
1,3,,,,,,2,10,2018,1,009372,4,2755.7,0,111,36
1,1,0,0,0,1,1,,10,2018,1,009374,4,2809.4,3636,138,59
1,2,,,,,,4,10,2018,1,009375,1,2660,0,148,102
1,2,,,,,,2,10,2018,1,009376,2,2333.1,0,131,32
1,3,2,0,0,4,1,,10,2018,1,009378,2,2377.7,4811,117,2
1,3,2,0,0,4,1,,10,2018,1,009379,2,2689.2,3204,117,25
1,2,,,,,,1,10,2018,5,009380,3,2369.8,0,135,11
1,2,0,0,0,1,1,,10,2018,1,009381,3,2388.3,4380,132,20
1,2,0,0,0,1,1,,10,2018,1,009382,3,2403.1,4085,126,13
1,3,0,0,0,2,1,,10,2018,1,009383,3,2367,3156,104,10
1,3,0,0,0,1,1,,10,2018,1,009384,3,2388.3,5006,121,22
1,2,,,,,,1,10,2018,1,009385,3,2367,0,145,6
1,1,,,,,,1,10,2018,1,009386,3,2621.6,0,139,24
1,3,3,0,0,5,1,,10,2018,1,009388,1,2405.9,2750,124,63
1,1,2,0,0,4,1,,10,2018,1,009389,2,2417.4,3569,131,35
1,1,0,0,0,2,1,,10,2018,1,009391,3,2357.1,3182,145,8
1,1,0,0,0,2,1,,10,2018,1,009392,3,2357.1,3480,132,8
1,1,1,0,0,3,1,,10,2018,1,009395,2,2402,4163,107,31
1,1,2,0,0,4,1,,10,2018,1,009396,4,2786.2,3302,108,91
1,1,,,,,,1,10,2018,5,009397,3,2462.7,0,103,46
1,1,0,0,0,2,1,,10,2018,1,009398,3,2362.2,3712,126,42
1,3,,,,,,2,10,2018,1,009399,3,2621.6,0,136,26
1,1,,,,,,1,10,2018,1,009400,4,2755.7,0,111,36
1,1,2,0,0,4,1,,10,2018,1,009401,4,2892.5,4567,108,23
1,1,,,,,,1,10,2018,1,009402,1,2277.9,0,140,4
1,1,2,0,0,4,1,,10,2018,1,009403,2,2449,3093,147,26
1,2,0,0,0,1,1,,10,2018,1,009404,4,2242.7,3785,151,50
1,2,,,,,,1,10,2018,1,009405,4,2672.5,0,143,11
1,3,0,0,0,1,1,,10,2018,1,009407,4,2819.1,4135,119,7
1,3,2,0,0,4,1,,10,2018,1,009408,2,2417.4,3777,117,38
1,3,0,0,0,1,1,,10,2018,1,009409,1,2334.2,4032,110,61
1,2,0,0,0,2,2,,10,2018,1,009410,4,825.2,855,123,1
1,1,,,,,,1,10,2018,1,009411,4,2770,0,151,7
1,1,,,,,,1,10,2018,1,009412,2,2326.9,0,131,48
1,3,0,0,0,2,1,,10,2018,1,009413,4,2655.7,3984,113,5
1,3,2,0,0,5,1,,10,2018,1,009414,4,2892.5,4567,108,23
1,3,,,,,,1,10,2018,1,009415,1,2314.1,0,124,5
1,2,4,0,0,6,1,,10,2018,1,009416,4,2672.5,5588,143,11
1,1,,,,,,2,10,2018,1,009418,1,2314.1,0,148,1
1,3,,,,,,1,10,2018,1,009419,4,601.6,0,114,100
1,2,0,0,0,5,1,,10,2018,1,009420,3,2357.1,3182,145,8
1,2,,,,,,1,10,2018,1,009421,3,2740.9,0,106,36
1,3,,,,,,2,10,2018,1,009422,1,2421.5,0,124,65
1,1,1,0,0,2,1,,10,2018,1,009423,3,2631.3,5101,126,35
1,2,0,0,0,2,1,,10,2018,1,009424,3,2198.6,2777,106,53
1,1,0,0,0,1,1,,10,2018,5,009426,3,2629.1,5258,102,38
1,3,4,0,0,6,1,,10,2018,1,009427,4,2552.6,3454,138,3
1,2,0,0,0,1,1,,10,2018,1,009429,1,1094.8,1512,140,152
1,3,0,0,0,2,1,,10,2018,1,009430,2,2325.1,2748,118,31
1,2,,,,,,1,10,2018,1,009431,4,2832.7,0,151,3
1,3,,,,,,5,10,2018,1,009432,3,2514.1,0,141,4
1,3,0,0,0,2,1,,10,2018,1,009433,3,701.4,980,120,5
1,3,0,0,0,2,1,,10,2018,1,009434,3,2257.5,2903,122,3
1,1,1,0,0,2,1,,10,2018,1,009435,3,2357.1,2853,120,8
1,3,,,,,,1,10,2018,1,009436,1,2314.1,0,110,2
1,2,0,0,0,2,1,,10,2018,1,009437,4,2770,4100,151,7
1,2,0,0,0,1,1,,10,2018,1,009438,4,2708.5,3555,114,10
1,1,0,1,1,1,1,,10,2018,1,009439,4,2792.2,3723,129,3
1,2,0,0,0,1,1,,10,2018,1,009440,3,2417.5,3338,103,19
1,1,,,,,,1,10,2018,1,009441,1,2314.1,0,124,5
1,1,0,0,0,1,1,,10,2018,1,009442,3,2401.7,3603,142,6
1,1,0,0,0,2,1,,10,2018,1,009443,1,2406.6,3737,105,60
1,1,2,0,0,4,1,,10,2018,1,009445,4,1127.6,1503,108,51
1,1,2,0,0,6,1,,10,2018,5,009446,3,2581.4,3614,144,28
1,3,,,,,,1,10,2018,1,009447,2,2394.1,0,127,31
1,3,0,0,0,1,1,,10,2018,1,009448,4,2790.8,3525,111,11
1,1,0,0,0,1,1,,10,2018,1,009449,1,2380.4,2464,140,62
1,1,1,0,0,3,1,,10,2018,1,009450,4,793.5,1035,143,1
1,2,,,,,,2,10,2018,1,009451,1,2229.2,0,140,2
1,2,0,0,0,3,1,,10,2018,1,009452,3,2572.9,5905,115,22
1,1,0,0,0,3,1,,10,2018,1,009455,4,2792.2,3723,129,3
1,1,0,0,0,2,1,,10,2018,1,009457,4,2865.2,3708,143,12
1,3,0,0,0,1,1,,10,2018,1,009458,3,2357.1,3094,139,7
1,3,1,0,0,4,1,,10,2018,1,009459,2,2402,3391,107,32
1,3,0,0,0,2,1,,10,2018,1,009460,3,2583.7,5552,104,27
1,1,0,0,0,1,1,,10,2018,1,009461,3,2201.5,4403,149,30
1,2,0,0,0,1,1,,10,2018,1,009462,3,2619.8,4865,135,20
1,3,,,,,,2,10,2018,1,009466,1,2431,0,101,3
1,2,0,0,0,1,1,,10,2018,1,009467,3,2313.9,2479,122,14
1,2,,,,,,5,10,2018,1,009468,3,2426.5,0,149,1
1,3,,,,,,5,10,2018,1,009469,1,2180.1,0,101,60
1,1,0,0,0,3,1,,10,2018,5,009470,3,2506,3007,144,27
1,2,1,0,0,3,1,,10,2018,1,009471,4,2549,3292,138,89
1,1,0,0,0,2,1,,10,2018,1,009474,2,2449,3093,147,26
1,2,0,0,0,3,1,,10,2018,1,009475,4,2549,3354,100,91
1,3,0,0,0,1,1,,10,2018,1,009476,2,2665.7,3166,109,2
1,1,,,,,,1,10,2018,1,009477,2,2305.5,0,133,34
1,1,3,0,0,7,1,,10,2018,1,009478,4,2770,3429,151,6
1,1,2,0,0,4,1,,10,2018,1,009479,3,2508.4,3031,106,61
1,1,0,0,0,2,1,,10,2018,1,009480,1,2229.5,4273,140,1
1,2,1,0,0,2,1,,10,2018,1,009481,3,2183.8,6005,126,52
1,3,,,,,,4,10,2018,1,009482,3,2584.9,0,141,27
1,1,0,0,0,2,1,,10,2018,1,009483,1,2684.7,5121,148,100
1,1,0,0,0,2,1,,10,2018,1,009485,3,2401.5,4083,139,8
1,2,1,0,0,3,1,,10,2018,1,009486,3,2320.3,3094,150,9
1,3,3,0,0,5,1,,10,2018,1,009487,1,2660,4655,148,102
1,2,2,0,0,5,1,,10,2018,1,009488,2,2527,6357,118,2
1,2,,,,,,4,10,2018,1,009489,4,2242.7,0,113,53
1,1,,,,,,1,10,2018,1,009490,1,2684.7,0,110,104
1,1,0,0,0,1,1,,10,2018,1,009491,3,2508.4,3031,106,61
1,3,,,,,,1,10,2018,1,009492,4,2242.7,0,151,50
1,3,,,,,,1,10,2018,1,009493,1,2207.3,0,112,2
1,2,,,,,,2,10,2018,1,009494,3,2411.4,0,142,50
1,2,,,,,,5,10,2018,1,009495,2,2454.7,0,107,76
1,2,0,0,0,1,1,,10,2018,1,009498,2,2393.1,3401,131,20
1,1,,,,,,3,10,2018,1,009499,2,2701.6,0,118,16
1,1,,,,,,1,10,2018,1,009500,3,2398.9,0,122,29
1,3,,,,,,1,10,2018,1,009503,3,2273.9,0,132,53
1,1,,,,,,1,10,2018,1,009504,4,2234.1,0,151,51
1,1,,,,,,1,10,2018,1,009505,2,2305.5,0,117,34
1,3,2,0,0,4,1,,10,2018,1,009506,3,2639.1,4731,102,2
1,1,0,0,0,4,1,,10,2018,1,009507,2,2377.7,4977,137,3
1,1,2,0,0,4,1,,10,2018,1,009508,2,2377.7,4977,131,2
1,1,0,0,0,1,1,,10,2018,1,009510,3,2546.1,3445,145,9
1,2,0,0,0,2,1,,10,2018,1,009511,3,2420.1,3227,126,12
1,1,,,,,,1,10,2018,1,009512,1,2277.9,0,105,2
1,3,,,,,,2,10,2018,1,009513,1,2391.4,0,101,62
1,2,0,0,0,1,1,,10,2018,1,009514,4,2792.2,3413,151,8
1,3,,,,,,1,10,2018,1,009515,3,2388.3,0,145,23
1,3,,,,,,1,10,2018,1,009516,3,2498,0,102,39
1,2,,,,,,1,10,2018,1,009517,3,2574.3,0,141,23
1,3,0,0,0,1,1,,10,2018,1,009518,1,2180.1,4550,110,63
1,1,,,,,,2,10,2018,1,009520,3,2621.6,0,136,26
1,2,0,0,0,2,1,,10,2018,1,009521,3,2584.9,3123,130,22
1,1,0,0,0,2,1,,10,2018,1,009522,1,2277.9,5467,105,2
1,3,2,0,0,4,1,,10,2018,1,009523,1,2180.1,3412,101,61
1,1,0,1,1,1,1,,10,2018,1,009524,3,2681.9,3388,150,24
1,1,,,,,,1,10,2018,1,009526,2,2393.1,0,131,20
1,2,0,0,0,3,1,,10,2018,1,009527,4,2792.2,3490,119,3
1,2,,,,,,1,10,2018,1,009528,3,2432.7,0,120,9
1,2,0,0,0,2,1,,10,2018,1,009532,3,2584.9,3031,150,22
1,3,0,0,0,2,1,,10,2018,1,009533,4,2792.2,3723,119,6
1,1,,,,,,1,10,2018,1,009534,4,2036.2,0,143,45
1,1,0,0,0,1,1,,10,2018,1,009535,4,2832.7,4249,151,3
1,2,,,,,,2,10,2018,1,009536,1,1087.1,0,105,150
1,2,0,0,0,2,1,,10,2018,1,009538,3,2584.9,3554,135,24
1,1,3,0,0,5,1,,10,2018,1,009539,4,2655.7,5311,119,5
1,3,,,,,,1,10,2018,1,009540,2,2305.5,0,131,33
1,3,0,0,0,2,1,,10,2018,1,009541,2,991.8,1377,147,74
1,3,,,,,,1,10,2018,1,009542,4,2672.5,0,143,11
1,1,,,,,,2,10,2018,1,009543,3,2357.1,0,132,9
1,1,0,0,0,2,1,,10,2018,1,009544,4,2484.1,3822,108,1
1,1,0,0,0,2,1,,10,2018,1,009545,4,2544.5,3029,100,4
1,1,0,0,0,1,1,,10,2018,1,009546,2,2309.4,2711,127,10
1,1,,,,,,2,10,2018,1,009547,1,2180.1,0,148,62
1,3,0,0,0,2,1,,10,2018,1,009548,1,1652.6,2995,112,22
1,1,4,0,0,6,1,,10,2018,1,009549,2,2499.3,3999,107,109
1,1,2,0,0,4,1,,10,2018,1,009552,3,2420.1,3227,126,12
1,2,2,0,0,4,1,,10,2018,1,009553,2,2277.5,3037,146,27
1,3,0,0,0,2,1,,10,2018,1,009554,3,2609.1,3541,106,34
1,1,,,,,,1,10,2018,1,009556,3,2388.3,0,145,23
1,3,,,,,,1,10,2018,98,009557,1,2413,0,116,1
1,2,,,,,,1,10,2018,1,009558,2,2377.7,0,131,2
1,1,,,,,,1,10,2018,1,009559,2,2424.5,0,109,57
1,3,0,0,0,1,1,,10,2018,1,009560,3,2508.9,3136,122,46
1,3,0,0,0,1,1,,10,2018,1,009561,3,2388.3,3681,121,21
1,3,0,0,0,2,1,,10,2018,1,009562,4,2792.2,3527,129,8
1,3,0,0,0,2,1,,10,2018,1,009563,3,2357.1,2853,120,8
1,3,0,0,0,1,1,,10,2018,1,009566,3,1021,1885,136,1
1,3,2,0,0,4,1,,10,2018,1,009567,1,2406.6,4103,140,64
1,2,0,0,0,2,1,,10,2018,1,009568,1,888.8,1500,128,27
1,2,,,,,,2,10,2018,1,009569,4,1183.8,0,143,23
1,2,0,0,0,2,1,,10,2018,1,009570,3,2462.7,3370,103,46
1,2,,,,,,1,10,2018,1,009571,3,2775.8,0,106,22
1,2,0,0,0,1,1,,10,2018,1,009573,2,2388.5,3307,109,73
1,2,1,0,0,3,1,,10,2018,1,009574,3,2781.4,5563,144,8
1,1,0,0,0,2,1,,10,2018,1,009575,2,2424.5,3171,109,57
1,3,,,,,,1,10,2018,5,009576,2,2320,0,137,20
1,2,1,0,0,3,1,,10,2018,1,009577,4,2770,4100,151,7
1,3,0,0,0,4,1,,10,2018,1,009578,3,2348.2,3522,103,4
1,3,,,,,,1,10,2018,1,009579,3,2574.3,0,135,26
1,2,0,0,0,2,1,,10,2018,1,009580,4,2792.2,3554,151,2
1,3,0,0,0,1,1,,10,2018,1,009582,2,977,1133,109,108
1,3,2,0,0,5,1,,10,2018,1,009583,3,2255.9,3102,144,39
1,3,,,,,,1,10,2018,1,009584,3,2619.8,0,135,20
1,1,2,0,0,6,1,,10,2018,1,009585,1,2277.9,5467,105,2
1,2,,,,,,1,10,2018,1,009586,3,1136.1,0,139,1
1,3,,,,,,1,10,2018,1,009588,2,2309.4,0,127,10
1,1,,,,,,1,10,2018,1,009589,4,2823.6,0,108,22
1,1,,,,,,1,10,2018,1,009590,3,2530.6,0,126,2
1,2,,,,,,1,10,2018,1,009591,4,2552.6,0,138,1
1,1,,,,,,1,10,2018,1,009592,1,1643.3,0,128,10
1,2,,,,,,1,10,2018,5,009593,4,2552.6,0,138,2
1,3,2,0,0,4,1,,10,2018,1,009594,4,2832.7,4957,113,2
1,3,0,0,0,2,1,,10,2018,1,009595,3,2320.3,3003,141,10
1,1,,,,,,1,10,2018,1,009596,4,1127.6,0,108,51
1,2,,,,,,2,10,2018,1,009597,4,2892.5,0,108,23
1,3,0,0,0,2,1,,10,2018,1,009598,3,2432.7,3128,136,9
1,2,,,,,,1,10,2018,1,009599,2,2388.5,0,109,73
1,2,0,0,0,3,1,,10,2018,1,009600,1,2180.1,3071,124,66
1,2,0,0,0,2,1,,10,2018,1,009601,3,2362.2,3712,126,42
1,2,0,0,0,1,1,,10,2018,1,009602,2,2377.7,3484,133,1
1,1,0,0,0,1,1,,10,2018,1,009604,2,2277.5,3037,146,27
1,2,,,,,,1,10,2018,1,009605,3,2372.9,0,122,44
1,3,,,,,,1,10,2018,1,009606,1,1087.1,0,105,150
1,1,2,0,0,3,1,,10,2018,1,009608,4,2892.5,4567,108,23
1,2,0,0,0,2,1,,10,2018,1,009609,3,2398.1,3426,149,58
1,1,2,0,0,4,1,,10,2018,1,009610,3,2461.8,4924,106,14
1,2,0,0,0,1,1,,10,2018,1,009611,2,2409.6,3916,109,16
1,2,0,0,0,1,1,,10,2018,1,009612,2,2394.1,3078,127,31
1,2,3,0,0,5,1,,10,2018,1,009613,2,2326.9,2909,131,48
1,1,,,,,,1,10,2018,1,009614,1,1643.3,0,128,10
1,2,0,0,0,2,1,,10,2018,1,009615,3,2313.9,2479,122,14
1,2,2,0,0,4,1,,10,2018,1,009616,3,2451.5,3206,106,1
1,2,2,0,0,4,1,,10,2018,1,009617,2,2305.5,4602,131,33
1,3,,,,,,2,10,2018,1,009618,4,1183.8,0,111,24
1,1,,,,,,1,10,2018,1,009619,1,2229.2,0,105,1
1,3,2,0,0,4,1,,10,2018,1,009620,3,2388.3,3294,142,22
1,2,,,,,,1,10,2018,1,009621,3,2668.9,0,120,46
1,2,0,0,0,3,1,,10,2018,1,009622,4,2036.2,2909,143,45
1,3,,,,,,1,10,2018,98,009623,3,2423.5,0,103,2
1,1,,,,,,1,10,2018,1,009624,2,2293.3,0,118,25
1,3,2,0,0,5,1,,10,2018,1,009626,4,2655.7,3984,113,5
1,1,,,,,,1,10,2018,1,009627,1,2180.1,0,124,66
1,3,0,0,0,2,1,,10,2018,1,009628,3,2357.1,2977,104,9
1,3,0,0,0,4,1,,10,2018,1,009629,4,2655.7,4374,129,7
1,2,,,,,,1,10,2018,1,009630,3,2357.1,0,145,8
1,1,,,,,,1,10,2018,1,009631,1,2695.3,0,125,17
1,3,,,,,,1,10,2018,1,009632,2,2668.3,0,146,13
1,2,,,,,,1,10,2018,5,009633,3,2449.8,0,144,62
1,1,,,,,,1,10,2018,1,009634,3,2574.3,0,135,26
1,1,0,0,0,2,1,,10,2018,1,009635,3,2261.7,3060,144,7
1,2,,,,,,1,10,2018,1,009637,1,2314.1,0,124,1
1,2,0,0,0,2,1,,10,2018,1,009638,3,2619.8,4232,150,20
1,3,0,0,0,1,1,,10,2018,6,009640,2,1068.1,1602,147,75
1,3,,,,,,2,10,2018,1,009641,4,1183.8,0,143,24
1,3,0,0,0,1,1,,10,2018,1,009642,2,2418.2,3385,109,38
1,1,0,0,0,1,1,,10,2018,1,009644,3,2348.2,3522,103,4
1,1,,,,,,1,10,2018,1,009645,3,2372.9,0,122,11
1,2,0,0,0,1,1,,10,2018,5,009646,2,2470.7,3583,107,2
1,2,0,0,0,2,1,,10,2018,1,009648,3,2574.3,5171,130,23
1,3,,,,,,1,10,2018,1,009650,2,2409.7,0,109,15
1,1,0,0,0,2,1,,10,2018,1,009651,3,2313.9,2479,122,14
1,1,0,0,0,1,1,,10,2018,1,009652,3,2414.6,2817,149,2
1,1,,,,,,2,10,2018,1,009653,2,2376.8,0,147,49
1,2,,,,,,1,10,2018,1,009654,3,2545.4,0,103,33
1,3,0,0,0,1,1,,10,2018,1,009655,3,2418.2,3182,115,24
1,3,0,0,0,2,1,,10,2018,1,009656,3,2388.3,3963,136,21
1,3,0,0,0,2,1,,10,2018,1,009657,2,2668.3,4609,146,13
1,3,,,,,,1,10,2018,1,009658,4,2823.6,0,108,22
1,2,1,0,0,3,1,,10,2018,1,009659,4,2242.7,3785,151,50
1,3,,,,,,1,10,2018,1,009660,1,2675,0,110,103
1,3,,,,,,5,10,2018,1,009662,4,2610.2,0,143,35
1,3,0,0,0,4,1,,10,2018,1,009663,4,2792.2,3324,151,5
1,3,2,0,0,3,1,,10,2018,1,009664,3,2198.6,2777,106,53
1,2,0,0,0,2,1,,10,2018,1,009665,3,2445.1,3260,142,5
1,2,,,,,,1,10,2018,1,009666,4,2748.6,0,123,22
1,3,,,,,,5,10,2018,1,009668,2,2377.7,0,131,4
1,2,,,,,,1,10,2018,1,009669,3,2388.3,0,142,22
1,2,0,0,0,1,1,,10,2018,1,009671,3,2681.9,4358,135,23
1,1,4,0,0,6,1,,10,2018,1,009672,3,2388.3,3658,139,19
1,1,,,,,,1,10,2018,1,009673,2,2476,0,107,77
1,3,0,0,0,2,1,,10,2018,1,009674,1,2406.6,4216,105,57
1,2,0,0,0,2,1,,10,2018,1,009676,1,1643.3,2513,128,10
1,1,,,,,,1,10,2018,1,009677,4,2036.2,0,143,45
1,3,2,0,0,3,1,,10,2018,1,009678,2,2402,3391,107,32
1,1,0,0,0,2,1,,10,2018,1,009679,1,2180.1,3071,124,66
1,1,0,0,0,2,1,,10,2018,1,009680,4,2792.2,3413,151,8
1,3,0,0,0,2,1,,10,2018,1,009681,1,2277.9,6074,140,4
1,3,0,0,0,1,1,,10,2018,1,009682,2,2476,3669,107,75
1,1,,,,,,1,10,2018,1,009683,2,2402,0,107,33
1,1,0,0,0,1,1,,10,2018,1,009684,3,2631.5,3251,149,18
1,3,0,0,0,3,1,,10,2018,1,009685,2,2237.6,2770,134,7
1,2,,,,,,1,10,2018,1,009686,1,2180.1,0,110,63
1,3,0,0,0,2,1,,10,2018,1,009687,1,1099.3,1512,105,151
1,3,,,,,,1,10,2018,98,009688,2,2689.2,0,137,27
1,1,0,0,0,3,1,,10,2018,5,009690,2,2345.5,3518,134,31
1,2,2,0,0,4,1,,10,2018,1,009691,3,2532.1,5486,102,42
1,1,0,0,0,2,1,,10,2018,1,009692,2,2326.9,3054,133,48
1,3,,,,,,5,10,2018,1,009695,1,2413,0,125,2
1,1,,,,,,1,10,2018,98,009696,1,2314.1,0,148,1
1,3,,,,,,2,10,2018,1,009697,2,2595.4,0,134,13
1,3,,,,,,1,10,2018,1,009698,3,2322.1,0,122,28
1,3,0,0,0,2,1,,10,2018,1,009699,3,975.7,1220,120,1
1,1,0,0,0,2,1,,10,2018,1,009700,4,2778.4,3410,129,4
1,1,0,0,0,2,1,,10,2018,1,009701,1,1652.6,2995,112,22
1,3,,,,,,1,10,2018,1,009703,3,2514.1,0,141,4
1,1,1,0,0,3,1,,10,2018,5,009704,3,2398.1,2665,149,55
1,1,0,0,0,1,1,,10,2018,1,009705,4,2655.7,3794,129,1
1,2,0,0,0,2,1,,10,2018,1,009706,2,2394.1,3078,127,31
1,3,0,0,0,1,1,,10,2018,1,009707,2,2427.6,3237,109,36
1,2,0,0,0,1,1,,10,2018,1,009708,2,977,1133,109,108
1,1,0,0,0,1,1,,10,2018,5,009709,4,2552.6,3454,138,3
1,3,0,0,0,1,1,,10,2018,1,009711,4,2832.7,4957,113,2
1,3,0,0,0,1,1,,10,2018,1,009712,1,2180.1,4343,124,64
1,1,,,,,,1,10,2018,1,009713,4,2036.2,0,143,45
1,2,2,0,0,4,1,,10,2018,1,009715,2,2499.3,3999,107,109
1,3,2,0,0,4,1,,10,2018,1,009716,3,2797.7,2923,142,46
1,2,0,0,0,1,1,,10,2018,1,009717,1,2334.2,4668,110,65
1,1,,,,,,1,10,2018,1,009718,1,1099.3,0,105,151
1,2,0,0,0,1,1,,10,2018,1,009719,4,2770,3429,151,6
1,1,0,0,0,2,1,,10,2018,1,009720,4,2079.1,3465,114,23
1,3,1,0,0,3,1,,10,2018,1,009721,4,1183.8,2210,111,24
1,2,,,,,,1,10,2018,1,009722,4,2748.6,0,123,22
1,3,0,0,0,2,1,,10,2018,1,009723,3,2405.4,3875,115,10
1,2,1,0,0,3,1,,10,2018,1,009724,2,966,1725,147,60
1,2,,,,,,1,10,2018,98,009725,3,2388.3,0,132,20
1,1,,,,,,2,10,2018,1,009727,3,2797.7,0,104,47
1,2,,,,,,1,10,2018,1,009728,3,2585,0,102,16
1,1,1,0,0,4,1,,10,2018,1,009729,2,2394.1,3078,127,31
1,2,0,0,0,2,1,,10,2018,1,009730,4,1183.8,2019,143,24
1,3,2,0,0,4,1,,10,2018,1,009732,4,2792.2,3856,129,6
1,2,0,0,0,2,1,,10,2018,1,009734,2,2377.7,3041,117,1
